"id","availability","description","hauteur","largeur","longueur","nom","prix_unitaire","reference","fournisseur_id"
"966",91,"Une belle description","100","100","100","Un produit","10","PROD","1"
"969",48,"Une belle description","100","100","100","Un produit","10","PROD","1"
"972",58,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1029",15,"TY44Z98Y586R94TZ21TQPTSYOSSS7511SYOTQY69YPZ9T748584EA6E37SZYZ9Y61P2E5ARE54YR5RQ33OEAE27APA127R822S59R6Q9382QT1AZ3T77R15Q","402","126","249","1382A156S6Y558Q","243.38","5A665","3"
"864",86,"6RRYS369373P9666A96S34Z5TZ87PTZPSZ328Z1E5T6S6ORA18SR1TQZ2T7A72S1PO818SS41YO6AZ16278TSP295Q4SE73S9Q25S6T6SRYQ1E7EQZA3S831","434","483","429","2Q76YSA5R5RRAPP","385.77","ES78S","1"
"981",73,"Une belle description","100","100","100","Un produit","10","PROD","2"
"991",3,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1021",50,"O329QPORZR68E11AQRY346P21R1Y8832YQ8417S7E9T32TETPSOZ564ROEATZQ9ER8T94ERE2YO1SQ6A73T3E979Z2QZY6TPARY1ZTQ3RZ484EQQA427ZP86","437","59","372","P12356162Z8RZ28","139.89","33OOS","1"
"955",20,"23PAP8279P1Y4R74PP683S7RP9196376O5PT413P59A14RTA36T9PQTPYSAPSAPQSR16A8T8TT82OZS8855ETYRQ634AEE9E8364YP9EER158S891A715TS7","126","255","464","YS85T9REQ32YQ98","354.93","QSR5R","2"
"1069",89,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1035",88,"Une belle description","100","100","100","Un produit","10","PROD","3"
"954",21,"RZ65O7AYOPZ19TE16PPT5QP31APASS31POQ17OZ72E1Q335PY9A9S5SE1485EAPRE95EP3QRO4YT1S65PT5E91Q87R75A9R7354RQR65YEZYPT9Z3Z53S546","41","295","298","76PAO7RO43Z1Q38","37.5","5A57A","3"
"868",88,"37E2581Y4OA335Q8875ARE2R319Y61E95O9S1TOE8RQ8YR5R264SRZZEZOAA76Q7929ARPYE4Q4PZ342861AS74481YO3ATPA319YS7O9S61QYPYA65983EQ","115","264","217","AY188P91EZ531T9","27.72","TP2666","2"
"1036",6,"Une belle description","100","100","100","Un produit","10","PROD","2"
"867",77,"2827EEAP4SYA6E227ZY183P5Z7Z4EQ412A6O55R8628Z4O687T1925A161Y94AAQ23111Q96E3S95477REYZZSES76YPQSPTE211E94PSTEO1ESY8S12AAQ6","308","205","33","TY373TT5TYOOYQ8","279.35","7Y8S6","2"
"963",92,"Q6O72R5SRAQE9RZ5PRRT457T3ASO74YT8OZAPZ3P42A69R9A7QQ25PR4837Q4SY794E5S523QT6122527TSPA12AS8S7ZS6A7TSP29ZT7ZT286ATP54S37OP","447","159","169","5S5T635322O91S3","317.34","77Q15","3"
"879",31,"722ES4ST4ZAPY3957Z6T3E65RAE64TAZQ5SER3ERQ3TT768A8Q3T3R5TY9OT52P49RREYTP2PZ68RT192R1S82PYRRTE59E3TP9AP1EY89O6AS522QPA299R","464","338","266","E32S6REPQZ8O65Q","123.82","R467Z","3"
"765",22,"7YQO38P46APP9Z42YR54356R9624347APQ7T158883RRP374RR55327431TROPSPE4Y7S1SP5SZS88TQTAOSRT1Y71Z2573Q8POE9Z5R9Y4O3Z68P19YZ384","21","165","205","8557ZPAYQE23Y5A","83.46","4T75P","3"
"1070",59,"Une belle description","100","100","100","Un produit","10","PROD","3"
"871",67,"5Y2ZYSP1P3P72AO23125Y6P492EZ4SQAQP886AQQ3T55R154517T55YT256YPZE39RO248O77S3S78RTSS2Y119E63PT89357639PA2OOSTOO6P76A14TZPP","497","92","430","APT86AYZ78E1P1A","484.15","YT7Q5","2"
"480",6,"ZOQRQ2598AP1Y6YPR49S5626QS49OAE41A812T378931Z91AAS2Q689Y5E1725788ES9P91YQ6E2ZERPZ8999Z93TTT8S1QEO29O6AE13ORQTE6O8Q6EEA71","99","291","151","Z3Y3681SZ1ZEAOQ","164.31","SSE7T","1"
"978",55,"R4T51SSTA9TQ1TOZ8RR88AS383T1PTTO84EAR7TSP4TSYARTT266QA8ZY31ZQ7TQRYPYO4O4T8892Y56ZS5Q6A4YROOZYYOAS4O6PPZA62741SEZQPA8YR41","136","444","441","Z6O84AE1ARR74ZE","486.64","YT441","2"
"755",68,"A32O79AQP44SSZ5Y453PTY9EEQ6TY4OA9941Q5Q1A8P73SQZ8AZ6A94ZSSEZ9SQO55YARSE8QOOE9YSAQ3Z5A6ZYSP4P5SYQ1944YSEZ9SEPZYOQ1S38TY37","144","450","43","EOQ15Y173OTA2ZE","414.69","O8O5P","2"
"767",52,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1026",46,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1027",12,"Une belle description","100","100","100","Un produit","10","PROD","2"
"790",33,"35OS541PATPP17Z5A64S5S38O46POSZT81TS4QYQO9E4Z3A2RP2YE2O6RA7SO1E58432569R5P13EZ618Z212POS37Z292P489ZS8RE4YEZ71Z85QE7Z75Z8","104","380","141","2E9E3271RT2O4QP","81.12","O3P75","3"
"941",25,"2YE4ORAZ8764ERA3Y6S9894PO96594RO71T7P6P7O4A92QZ324P1O5T95Z8188TPS33Q732Q631R4RA8TOZ632Y1OP7A2TTYSR5Z4Y942YSR648PPO7OZQT4","225","260","366","2ZTP79ST2PYES9O","87.6","465Y6","1"
"763",76,"EREEA1S73ASE27A95EE99OS1Q4Z81O4Z1TZ4OZ5EQ786686YSA5S3AQ7S6RRP9Y3PT789544SRAQP7Q1OOY55313TZRT2E19AA19R46OT3POAZT7E8P8TQO3","58","32","463","23Q76EO2ZT3S6TT","402.9","T795O","3"
"412",16,"OR9E625PQ8Q7RAEZ131SS11937SAT645R195T29Z2Y6O4P6326P93Z9RYRZP4Q87T3EROSOE23AOZ2Z8AZ8932ZTY7EPAYSTPO5A7AT24Q45E1YE311R1A2Y","153","242","56","E345T4AYO8OEER2","334.12","A9QSY","3"
"875",18,"Une belle description","100","100","100","Un produit","10","PROD","1"
"650",52,"A4EA377Q3RRS5561385TZZ2OSY2E92Y574S25QA3Z125SQT9EPSYAOZE66TR524OZ4RZ22AYYAZ7A561Z2A5Y2Y5PZ7YZ7QT378AR5A64QP7OO22E5ATRQZ6","162","27","139","Z9E5ZZS4TAPPQPP","173.11","84831","3"
"894",1,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1010",99,"6EO63QAPZ21T3A37SP79PQ77O998PP78R6SQSTP28QZ1SZ33AY9SQ59TO7YE7Y1529492YA1OE5O2E7AYZ3R35YQ61763QO654OQRY3Y5ZQ5Y27OEZE4EO31","307","343","172","71Y68ZE5EZEOT44","406.82","72SE4","2"
"886",97,"P19ZO68Y677YPE799SS2ETPPSPQPZ9TYE6Z9Z2Y3P26393TROA36556E452S7EZAS5PEY9OY29SQ2661YEY5QZA8Y9QEY4RA9ZTP39OY739Q6ZZ37O1Y828E","480","164","56","138TQ9Z8EZO34RS","361.17","556P2","3"
"672",36,"3PO4TYE8A8PRZAPO24ASAZP44T19PZ626YZ4PY88PY37QQ26A68EARR6R611O68QQE51PR45O71TP98REY9P7Z9QQSPYZ6E12T9Q99PQ91T4QS42Z6RPSPS5","349","29","46","69O2TZ951S8ZPR7","284.31","AQ4TO","3"
"1031",49,"Une belle description","100","100","100","Un produit","10","PROD","3"
"979",27,"9ERRY3ROYP8O141Y97YO893A5AO7P759O88ST1OQ4YYT8APZ59EP6OYO1SA18ZZZP2OYZ7YY857ET683S73A7YZTA28S2EE24S43SS49EY9O2PSTZT7TEPA3","59","34","36","OSA2QR1Z88E6ZO2","270.5","Z8Q11","1"
"830",1,"5TYQ87R9ZAPQQT1ARP61OQE7Q6SYZ4Y48ZTYQ6Y1TA642ZA1QR41E1813EZS95PEAZRQ632EP8ST59ZT3PAE36693A576RYQOZ91Q8OA224ETYR9Z61OTZA6","46","106","403","3SEE29QQ8E1O5RZ","207.58","T7429","3"
"455",6,"9PEQR4PREZQ4P236ZA95RARO79OERRP3S99Z4877S5422SO1RSO4YSP9E26RQ555RSPQA7QPPZ7P4QS96QASP71PYO77PSZ951997AT6E36S171123137PST","97","323","195","2Q6S19Z4R64O545","476.94","QQ47O","1"
"707",27,"ZZ1RYYE311QOE968Z6QP1Q3TEPTRATYEOYYQQ88RZ48PO6Q2RA4T4YE9Z24P39R8AP2PZ6RO44ZOT29Z71Q22TEE2S3RA56ZA988E7P47P2TOQ396T5ZRPQ5","405","225","57","YS5RA1ATR49O218","130.83","617Y3","2"
"1004",66,"S71PY65SARQ4665QZR1T4YY885E6S7Y9P39P8392S3P661OQ439RYQ3ZYP315Q52RP65S649R223TZS73988R59ZT41RETZAQ43OEQEYYAO6E899265Y9QER","400","327","97","6T9PO489Q8SYZ2E","278.82","9AY6T","2"
"1003",66,"S8591P6O49776OZRA98Y996TS385AAQ9T7QPTP5373O9S95P9ZY28TS9T5YPP278669POYREZ6P9697R72OTYY1Y14827PQ8E77YOP6OSA2739ZTZS47OAET","121","111","106","3Q95AR5YS3STAOP","45.99","79791","1"
"785",58,"9S6YQP72YT4QZ456165RQZZ1QASEPAP1OAQAAS291PQRROZZ65P3A2RZRPQ145A39131T19OZZO8TOZ2ZQAT2TQS3723514Z17R9QA3872Z6YE8RQAPOARO4","334","137","272","1E118133OQ2AT9Y","154.69","TS2Q5","1"
"817",83,"A1YT5SE1YQOEO5237ZE72A3YAZ1E925ZTP7161OPOA552ZZ825T4SP7EZSP5YA154Z966R4R38P4EE7Q1QREPE6P6ORP881SZO6Z4A3RA1OZOTS4591T673Q","224","254","39","2T887ARQE7PZSYZ","334.87","3Q33E","2"
"983",28,"39S6RTA9TOZRZ26YP8P9Z4QO6PSOOPPYOSSQ9Q6AOT2S169PEQY54AR2SR2OR553R1Q31E82SZ6RRP6T7ESEZPS16P7S478Y9Q8RY54186Z8Z33O717P94YZ","129","61","368","4226YA3729864QS","169.81","T2E7A","2"
"1011",6,"Une belle description","100","100","100","Un produit","10","PROD","2"
"872",91,"767Q3T11ZZ7Z6Q13QYS5Y3O16SA6442ROY4E2O3ZS88P77ASP7QQR6YP3E4R453R18T81O46QSS4A2Y9TAS57Q28R2O2YQ7A6TQT65SQ27Q9RA7A6QR6PA41","144","335","58","851O351AAE7Q1PA","194.16","YP427","1"
"887",41,"75RP48OO876Y8AEY6ET18O429AQ254Z548T2EQ59SPEE366ET3ZYQ4R41S9P3RP8S9YSPR394Z9Z83T76O2T72YS5QERQ6SA5AEY3QE1OTSE9S3QP6351A6A","361","274","466","R12S83T89A8RP19","420.22","P1Z4Q","1"
"552",29,"T1YPE7724561QO5Z6E169O2S6EZ7S12962ZQET2QER2PSER6YARAS4T5ZZO66E7Z88YQQ5921AS6OZP9927RE85AY1OY6Z8S9T8PR4QY8ZRZ1O665P2OSSRT","380","164","69","YS3RS4ET51A98QS","387.52","5SSO8","2"
"614",47,"4EYEORE3YS9Y32AEOOO6AA8EZ8Z1SAA67T3EEYY9A692QZPYQ3RT4PST68SR3S27TQ38R83OY3R8A1A6TE38Q7O8OPZTRQAZTP5SRO495743S5QEA16Y2RTZ","56","432","455","OT8Q81633Y45452","407.91","RRQ8Y","2"
"987",17,"TO5936Y33R3ZQ523S96EPR543489Z2S8Y3P9QTY5Y16Y46R6YPE8A3E2EO1TZZ3TR3S27SOY1Q44177P2Z9PAOQTA7S1OS983O5O5ZZQ4T498796E678A554","72","311","428","6149YY5Q93T54T7","122.25","9RZ72","2"
"652",67,"73849Q4QQ8Q29458Z35RA2P2QTZ86Y45O7S2SO381Q47A71O7E86TE3OPA88P5S16967SEA675OQOQR9A263R6ER3R19595S6EQQ148ZY7YYQEE4Q6OPEY19","413","151","56","Q7629SY6R173E58","466.36","3243A","2"
"1048",96,"Une belle description","100","100","100","Un produit","10","PROD","1"
"632",36,"SA19Y73O8Z1E29O873R2933O9YTAR7AE91AA5Q8PT31715Y83E4EE172OZ6O8R79ZT5YQ6PQ4ETTR259RA51YE7SEYQP39YZT8QY21Z544TPE6EO5P1EQ59R","362","164","243","QS1O1R12A2951E9","470.89","S1TTQ","1"
"1059",8,"Une belle description","100","100","100","Un produit","10","PROD","3"
"776",80,"A7898655P3OS6A62ZRYT6PAP52ROO1T5P157YQAE48P41PZ124S23P4PA8PE8EA651S729ZQZ267R38TOY72RAS8SRS8A2O1S64QS63334698ASQ1R1AYZ67","466","212","413","825T5Q4TQ85E373","208.89","Z6TYZ","1"
"878",39,"4YTESQS4A7498552Q34PQQR6O5O6YST85SSA8721A3Z989TR2TP9E8T24R8PZTQR848OZP9Z1R939E6313ZAREE23R7RS1QP19OTT46EP6558AA823TOYZ47","57","461","130","E5E43672111RZR4","90.39","65TQ9","2"
"1049",97,"1Q423A76ZZ679EQ8PZAYS285PTEEPYO746TAO7Q259817EY74424A1483QS416OSQ9ZY7PSRTY1RZ692T2RA26Z688Z76796S3A654T773384OASA9AQ397O","195","496","31","PA3349APTZ4AQ32","429.63","T758A","3"
"738",26,"OR7A7T1RY9E84A3OR5Z646Z944O8O44A1OP5O6ETO25TZ812OR18PZ9SAP3ROAPS9Z4E5A4A1Z58Z78OQ9271Y72R81199Z28R56ES585SQT28PQEA6QE15P","104","373","178","ZP37TQOA6OZ5SA6","67.11","O4P72","2"
"838",3,"E128R6P7QZ8STPPYA7399ZE7TR31PPO26744S1P22PRSTTAYZZE1OS7O17SR3E22TZE3SAE1ZASAPRESOT8Z7ZA3R8R2R7373OQ582OZ9ZY1RSZ841S9S7ZA","38","291","267","45TTYZZ148YTS2Z","238.52","15RO8","2"
"296",79,"YYRR5R7E447TEE8S45A1R96Z3O23SO26TRT3A73ZAZET3OATQ66TZ415RS7OSOR9OEOS14T251RRSQ3SE128T32R12PTE77Z2AEEQ27RRPR4P448Y4QYYZ82","218","97","269","TPR2722R4R72R5Q","114.5","23TYZ","1"
"947",96,"387RO35AOE7R41A82S33OA36P4A784YE2Q242A93ZPA4RYEQ971YQ2TQ13A9PP1PT9Q96OE8PT7A65T6A281R745939A4RYTTSAASOZ1R1469EZ77SQYO655","386","283","342","2RZRZAYO1YA6A28","477.3","T1213","1"
"677",35,"Une belle description","100","100","100","Un produit","10","PROD","3"
"780",29,"SS4P25RA2Y8QRZPQ2YSSYQ9QY8PEO32675TT2327R8TTROYT3Q7PO5719Q413P3452RQYRYYS5OORP41QSA9Z97243PY1637Y1R3OR3OP2OR298EYPE254PE","137","412","339","333SE1384Q59R8A","181.11","PZ35E","2"
"948",54,"3TZ66ARAOQ1S251E1TS67EYRRRYA1TS9ZTR1QAZ8PZ736SOQR48O51TEESAT935Y89YE893167EQ26252SSAE7466P59488S3631923TAE16S7OYTAYP98E5","246","153","211","Z7YRP1PR17OR3RP","489.96","523E3","3"
"828",81,"4967PZO7R6AQSPRS9A6Y7P468Q89R6Y1512ORASOZ8S1RP9A9OQ665QQY14RQ946ZS7TQZ838S25OO9SA1RS9RQ7E714Z5T6Z22APOYA95PT8EYP65PRQ78O","290","75","408","15Y2E761O5Y6S91","147.6","257R9","1"
"869",45,"Une belle description","100","100","100","Un produit","10","PROD","2"
"889",68,"Une belle description","100","100","100","Un produit","10","PROD","1"
"914",83,"37P61EAAQAQ6945621PEQ9154ZSYZ996Y471S4S39ZEEEZ7O2ROPQR8YP7QPSSYS52R4A2EE8218P1Y831ASR12R1O76R5Z825E57OZ9884E497Y761A81PP","119","96","389","5QO9QZ6SYS5OY71","271.46","T4357","3"
"1025",36,"Une belle description","100","100","100","Un produit","10","PROD","3"
"945",20,"Une belle description","100","100","100","Un produit","10","PROD","2"
"866",84,"Q4Z6R14Q7232T712ARS773QT558OO957A669259Z45Q9R7A5PAY1E8P8A36AZZ7AZZ83OA6SST913457S39RY1O96Y36Q4TR5623E8RQ4OO4QTY7S275O54S","360","366","239","134ZE41P32ASETA","139.62","5RZZ3","1"
"959",98,"Une belle description","100","100","100","Un produit","10","PROD","2"
"628",12,"7Z4ZPZRORO85S4O11OE12QPESQ3OYQE735ZY1AY5RSQ975666ZRP595PA8ZTT4866P446RP3T4QZQ64QQ2ATEEQSO53SOOE51T56RYY17S9RS68Q8SSAR8E7","200","129","470","47POE971TYQ76ER","328.83","RYZA9","3"
"463",64,"614TA1AO4EAOR47TO9E7O7A489TOSOSS6E88S5AZQE7713TQS5Z8QQYRA9OQR964Z8944E377521O63553Z2O5RTTOPSTZ9S9T544554884TE9T6SYPE75YP","269","223","69","Z21A6RY9SP84169","497.54","2E2A4","1"
"870",26,"R1OTAQ1QZSA1Y965PAE5RQZS5A1313Y34S9Q4QP17EQO47877YPA29EA7OPP6R13PAZ6ZTS2738PYP7T66Z7ZTEPPP2OQP8SYS16TOAYTOR5OS623AEY3ZZE","351","121","271","T6Z96S1QT8ORZYA","106.16","7Z3R4","3"
"946",7,"REA7QSPT4YTZAQY41575R8Z78A226E49YRTYA3A89S345R1PAP76OZ1R5T34PZZ432Y579RY21EETEOYA7TRQ7O4YYQ2Z5OOQ9QT16R3SE8E8Z2TERQ7Q1PA","230","420","201","TR76Q75Q779ROOS","367.4","PRQ44","1"
"985",67,"TS68R83O3Q53624ZQ3AOOZP7633P46PT75T4QP5Z679O19ER8172O86SS8A5727QS11E5RQOSAP64QRA9SPR74QYPYS887Q4OQZZ3EPO71ZER33QR3STPQ7Z","248","424","156","TTZZO46956PQP9S","291.17","RTSA1","3"
"594",45,"4A65A5OY21A3549SQTQ5TSRSQTZQ65O8TE6Z41PARRZ852RAE27222ZE27262Z3AZ59PQ919AP26289PZA4YS28ZZAO3715Z75QSEQSZOZQ42529649A8269","72","391","394","953Z7YS8875OQSZ","458.69","RPT1Y","2"
"32",66,"AO8Z97ZZ1Z31OZ58Z5Q3Y7Y3QQP454T7S63OR6R57STS4E9939A3YZTA9O89ZEZ3T1O8PSA6R4TE1QPYQ1EZ992QO7TST75335658OP3Y2538QSETAPY5822","206","309","104","6Y2ZRRE34YQ29RP","211.31","3OYZ3","2"
"782",83,"48QSR9T384E9TZP7A6YRS642YZ78S1TZAYE849SSZS365T6O34E45SA893ZPO77169A9O7985T2EO655265343E92TPO99OSY2OORTY31Z9TPYOA1P9Z378O","116","310","461","TT96628T585E68O","388.55","Y9SZA","1"
"1028",69,"Une belle description","100","100","100","Un produit","10","PROD","1"
"1032",66,"Une belle description","100","100","100","Un produit","10","PROD","2"
"792",31,"8Y2547SO74T97P91S1857E484952Z3YT8OP8S79ASAP1REATY1S2R3Z9PRRY6PZP1S1Z45E4Y6E6EZ4ORSA94Q17SPP7RR1A43SOEOO289P3OY6TOQPTQ6AP","435","337","168","87Q977QAO46181S","286","97EQP","2"
"1042",16,"Une belle description","100","100","100","Un produit","10","PROD","3"
"781",85,"ES4584E5YO7AZ35QES62R79RS47OAT88R525T9REOY1Q7R58A2R82Z3Z49Z3P54EAA942OEP3EQ47ZYYE165YTT6PP1ZZOZQ94PE4PSPTOZ2SPSZ58PZ3QS4","30","305","303","9STPZAS3TY9A73O","490.83","6Y3OR","3"
"1043",87,"Une belle description","100","100","100","Un produit","10","PROD","3"
"865",15,"ZAA27E8T9A4OP4R8ARR3Z5OOSOP522AZ68ET6P6Z86OTO17YPSR44SESRYEOSQ983243676O84T128E4SS73R2P18A3Y6Z11OR84RQAAA576ZOZRA598ZR2P","165","137","287","3ESZ79AEQ222P4S","123.1","Y78P3","3"
"1047",79,"544584QE8A7ZQ74899OZE3O9YS942Z12S93RS8TP8PQ941A5S83373Q67R1A3TE1TYQE9829RORYO3YOR3SQO4879Z11A94Y4AO48PR521S25OPTT7PAYE4S","382","36","226","Y6OPQ3SSEE7APZ4","391.28","28ST1","2"
"967",15,"16EPA9Q46TZTTZ8T29SY8PE3A5ZEOTQA5OTE8YR8Z776TTT88563Z3Y916YA3R91QP33816SO1SO4AAO1T64QA772RSZOQE8PZT87E95YP6TS3A2AO574S5O","133","187","374","8Z384RZPTTQEQ27","401.77","QY1A9","3"
"882",73,"Q9SQ17P8Q73O16O46Z6TO8Q885S8A2AQT1Z4RZZ2Y6SO46E48ZS28Q74542AQ5R84AP8R171TOYA9T3Y68RQE4Q6EPQ6YO4Y4Q5O1RZTSRSP1P8RTT2OQP67","160","183","307","2E7E31R7T253Y3S","379.37","1A99Z","1"
"909",48,"33OS7RQ864O9EEASTO335TAZ7P677Z8P824ROZ8551SAQ47PEQE5Y5YOS9265ZYO686E21R7Q2Y48O54QO54OPQOZ3714TT436TR526374ZER1POO523338E","407","337","362","8RE3Y5RZE9T9E6O","182.52","7ZT","1"
"1066",75,"Une belle description","100","100","100","Un produit","10","PROD","1"
"835",16,"ZZ964O5OS31T9764ST8OSA891E4EOY2PO3REEATP6P2QRRR66Y2SE54TS555692YZ9R41PE6OAT5AAE34635A69Q22ARA2T3O9STP7OQ435AYS5O75RA8Z62","173","300","429","QST15A72T3R249Y","72.69","6AYO1","3"
"1067",7,"Une belle description","100","100","100","Un produit","10","PROD","2"
"961",96,"T5T4Y76REOSAYROOZR4ZE33PZPZ132394T8O52QA631OOE89PY15SZAO3A46QO45OP85APRETR38OP31OA59O7A574RPYAY16TA94T28QOY3Q7P271EO449Q","363","28","108","PT4QT6Q69O8E3SS","251.63","YT93S","2"
"1087",55,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1088",11,"Une belle description","100","100","100","Un produit","10","PROD","2"
"944",67,"9QOA12A7A3ZA278A656S7SZYTZS16ETYPA12OSZ4Z7AS2OEY466OQOT5S81TQ9TY4T58862R4RT5TOYTP9T36SA8R24O54643TPO74R4675ZQYYER9657Y53","206","449","459","PQPSQ2378R8382O","398.1","Y8OYA","1"
"841",6,"ATE17Z9A2TO7T969TOEY7YP9Z5196Y9P18A99R1Q2T6P1YTO2E424TOQTSRT699T8OTOAZ6RSPO3RQSETAET9P3ZQ4954Y9S1REAA7345TT29OE9Y9Q34PES","249","452","167","","313.97","5A55A","3"
"1080",53,"R8RQ2S98A1QEYOYO675EEPTT794SOQT3A4237Z7T6PROE62R7R21Q2T915T89R38P2SEP1RR7PZY3AA68A7PO4QA2SA6A4536119Y4ZT1OR2237YAQY787Y7","473","418","371","727QRTZ41P81Y91","159.67","ZYQ48","2"
"1062",98,"8P5Y77ZQ73T6676S84E52P7YP8ZAYQ6Y4Z5ZZ74P8RZEZ2EAPPTR2SA11SP23PTSQ657OS29AA3SQRPT6PY7Z152QRP834A58R7E25QS39QE2957237PS92A","126","70","205","YRP23S4TT15E6Z5","280.65","1PES5","2"
"470",47,"31APE1SQE79AP27R796486SR7456Z667A4Z9T5844AR75QQPY6P6Q7ORTR5477EPP84848PTT71R6282ZY3SYZ5P485S8P697T26RETY82T139P26E6YE21T","488","300","192","RR7QSS6PT4Z9749","450.45","TPS5T","2"
"1072",1,"3Y1O9RY311996Q257QA4TPA4Q4AEP96OR66479S567379S1YE91TEQO95QSQTE1YSO6A7ARTS861PZPTYQ948E6365OP95RPE32P61242T7AO4SSR1SY8OS3","365","140","371","77EPY298Q115412","212.29","E9463","2"
"1040",82,"PE91817Q7PTOSOQPOS28P94P5EAZ14T23Y2ATOQZ42RA3Y856OZEOY14QEZ1A48PZ1OR2PE3256973AY5A51A52PSTT14QQO3673ZY5R3Y46T6Z8OTE9QZ4P","384","40","470","RYTT4Q21ZRQ79A1","380.1","PZ2Z3","1"
"1037",77,"S829OP96TE35826OPZ4Q5OTYEEA66ET45318QYY9R84SOQ1Z9SZ7RRRAZ762Q4ZS8Y573Z1AS7PRS4ZS71Y2E96P958R26S4T3S7YE7PZOT3T9TT935RP3EP","80","463","414","SE6366ASEO2O268","425.39","Y6S4P","3"
"757",68,"Une belle description","100","100","100","Un produit","10","PROD","3"
"764",44,"SR8EZA63SSQT6O3ZA2O1T1287T3OSA9972R638PTT1RPO6EY53282461Y3724918ZT6AR4P6O4761QP2Q5P571RZAST3161681EE2OYR4E15A4987Q2OYSSP","229","369","52","4YO36ARP4RZ5S4P","361.91","2QTP6","2"
"829",96,"1ART7PA94Q852YQ3QE9OE7O19OYTQR6129PPPYTY7EEQA9E4E313E2434874RP554YPTP2A9ZQR8ZS9EZ216789325768SRORZEZ8ZOPSY8TSYPT6YEEY7RO","179","222","437","ZSYZY765697Z11R","164.49","EA5EP","1"
"441",77,"85815STY99O6AA3Z61YE68SEYS1SZQPA5AQQ5ZQ7A4ZRP526OSSSR5P49Y6QZR9OO12EERTYEQ4T6TR88SP813TSR9P4EZQSOQ89667E83Y1Z97E6EA26ATR","201","124","220","2PR54R44T7Y3P9T","97","T872S","3"
"94",15,"5182A283ZQRPYQ9ZER3Z8Y3132AY6EO1Z3Z821PR53Y919Y511A56OZPQ24P7P1E6S172E9YQQ7EOPAAPZYT3OE62TQEARAPER58YRPP86Q2YSQQZQ68P733","305","500","429","A8E1553T151YY9Z","480.77","E1QEQ","1"
"596",13,"Z5216Q11RSA95OP4YORP4Y8ZO2Q1Z83E93S47EPOO7R1S9TRTY95ST4EQ2Q24EEZSS8YYS148T8RQS863AO9A6T3A7153R9E32129R5287S2Q51958ZRAAYR","140","330","155","42388EO5E8AQ1PS","197.1","Z35QR","2"
"772",49,"E9934QY13P75QEY9458O35Z752YQ494SE1372352RE63R6OO266QZS1OY4PRS4Z3A8O75754S1A1O8T3T94838A9QO56QE3AT34ZR7PTY44RPEAAZS4ZR541","318","107","317","TZE53QT72P5RR31","197.41","7SQO6","2"
"1006",50,"Une belle description","100","100","100","Un produit","10","PROD","1"
"668",9,"R9TP29OT4OA9ZP1143T47AQY5R5SS2P1R1QPQ3OZ6EQY3268Q2EE1ASST7717YR7183PR3QO767AZRS1YE56SY5Y6ZTYP6Z6Y2Z44T79TART9PAT3261185A","354","96","430","Y755R1ZAQ8Y8OQ4","183","78861","2"
"834",3,"T1Q21OSE8294P6OPZOR86AAER9A4R17T9Z42Z44P1PZ6OZQQZEO9Y6645A7OT99327A8E988438Z4ZZ1Y8Y2RT3361EA4TYS7O936P6T7E8ZP5SSYT75PZ8R","214","123","395","9P7S7TR7ZOR63Q2","78.16","EOZ5Z","2"
"1058",20,"O8YS289Y3O3SRS5Y7O4RE6YRQZTE6OTR8984TRZ38TE366Z57QYZ3OP5E1R9O5O2R2119125Y1SS2RO2833ESAE1YZ47S46OQR6E7143O539728OTA5OSO57","234","498","430","18SQSOQ26ZR6SQR","46.83","1A337","1"
"900",15,"4ARZ7614A34SS1S8P2QTE26YTEA28P1A8AEZ46EERT873639PP2S1P353P93RQ7ZTYT19P5S87893POSREQO7Y5AS2E51EP58QZARZ5EP84Z4S8P25464AEZ","122","113","333","P752Q1R2ZTQEAZ9","319.65","2Q57S","1"
"892",83,"Une belle description","100","100","100","Un produit","10","PROD","3"
"893",62,"Une belle description","100","100","100","Un produit","10","PROD","2"
"883",59,"1Q7591T432ZEQ84P26SE1ZS9751ZOTE828ZPO2R9Y1YR7ZE7Z1P5T41438AS53EZ5AEO5T58TZSPOE1E7OZQ71Q43541RS31E869O32O8SA178265OP7E3P8","379","218","414","Z3PA963OEQ651OO","300.84","PZ4E1","1"
"895",6,"Une belle description","100","100","100","Un produit","10","PROD","2"
"898",72,"Une belle description","100","100","100","Un produit","10","PROD","2"
"896",70,"8YQ67Y94QZO36S25T4ROZ2Z3YPR7646Y8911OR56EYE1OO5939AQ1Q1ATSE8Y85Z6PA5O24EETPE6PRY7Y818SS6Z49AOA2Q8OP86R667RZ38856Y7STTS7P","294","284","315","YR1P3P9EYST1SAO","98.22","AZ5A3","3"
"899",92,"A7QY2Q2T44377PSQ9R978E23P1R3AZQYTY5PZOSTO16YYP6Z5E793A8OPY374YQEZPSOSRE5Y8222Y55777Q1RZQRS528845T3T2YQ3OS5SZT4Y673ET1E1S","217","48","146","135E98Z43RQ5PYY","427.54","E6QYR","2"
